chapter_number	verse_number	token_number	arabic	embedding_id	translation	pause_mark	irab_end	chunk_end
67	23	2	هُوَ	29	"He	0	0	0
67	23	3	ٱلَّذِىٓ	31	(is) the One Who	0	1	0
67	23	4	أَنشَأَكُمْ	58507	produced you	0	1	0
67	23	5	وَجَعَلَ	1456	and made	0	0	0
67	23	6	لَكُمُ	366	for you	0	0	0
67	23	7	ٱلسَّمْعَ	4657	the hearing,	0	1	0
67	23	8	وَٱلْأَبْصَٰرَ	25238	and the vision	0	0	0
67	23	9	وَٱلْأَفْـِٔدَةَ	0	and the feelings.	3	1	1
67	23	10	قَلِيلًا	1558	Little	0	0	0
67	23	11	مَّا	11	(is) what	0	0	0
67	23	12	تَشْكُرُونَ	23554	you give thanks."	0	1	1
67	24	1	قُلْ	572	Say,	0	0	0
67	24	2	هُوَ	29	"He	0	0	0
67	24	3	ٱلَّذِى	31	(is) the One Who	0	0	0
67	24	4	ذَرَأَكُمْ	149655	multiplied you	0	0	0
67	24	5	فِى	1	in	0	0	0
67	24	6	ٱلْأَرْضِ	178	the earth	0	1	0
67	24	7	وَإِلَيْهِ	4704	and to Him	0	0	0
67	24	8	تُحْشَرُونَ	46602	you will be gathered."	0	1	1
67	25	1	وَيَقُولُونَ	4091	And they say,	0	0	0
67	25	2	مَتَىٰ	1084	"When	0	0	0
67	25	3	هَٰذَا	12	(is) this	0	0	0
67	25	4	ٱلْوَعْدُ	7005	promise,	0	0	0
67	25	5	إِن	3	if	0	0	0
67	25	6	كُنتُمْ	1649	you are	0	0	0
67	25	7	صَٰدِقِينَ	12276	truthful?"	0	1	1
67	26	1	قُلْ	572	Say,	0	0	0
67	26	2	إِنَّمَا	180	"Only	0	0	0
67	26	3	ٱلْعِلْمُ	151	the knowledge	0	1	0
67	26	4	عِندَ	70	(is) with	0	0	0
67	26	5	ٱللَّهِ	4	Allah,	0	1	0
67	26	6	وَإِنَّمَآ	209	and only	0	0	0
67	26	7	أَنَا۠	94	I am	0	1	0
67	26	8	نَذِيرٌ	10071	a warner	0	0	0
67	26	9	مُّبِينٌ	4228	clear."	0	1	1
67	27	1	فَلَمَّا	232	But when	0	0	0
67	27	2	رَأَوْهُ	17997	they (will) see it	0	0	0
67	27	3	زُلْفَةً	92685	approaching,	0	1	0
67	27	4	سِيٓـَٔتْ	1087477	(will be) distressed	0	0	0
67	27	5	وُجُوهُ	2344	(the) faces	0	1	0
67	27	6	ٱلَّذِينَ	101	(of) those who	0	0	0
67	27	7	كَفَرُوا۟	2314	disbelieved,	0	1	1
67	27	8	وَقِيلَ	221	and it will be said,	0	0	0
67	27	9	هَٰذَا	12	"This	0	1	0
67	27	10	ٱلَّذِى	31	(is) that which	0	1	0
67	27	11	كُنتُم	1649	you used to	0	0	0
67	27	12	بِهِۦ	30	for it	0	1	0
67	27	13	تَدَّعُونَ	13618	call."	0	1	1
67	28	1	قُلْ	572	Say,	0	0	0
67	28	2	أَرَءَيْتُمْ	17177	"Have you seen,	0	1	0
67	28	3	إِنْ	3	if	0	0	0
67	28	4	أَهْلَكَنِىَ	125938	destroys me	0	0	0
67	28	5	ٱللَّهُ	4	Allah	0	1	0
67	28	6	وَمَن	61	and whoever	0	0	0
67	28	7	مَّعِىَ	2689	(is) with me	0	1	0
67	28	8	أَوْ	14	or	0	0	0
67	28	9	رَحِمَنَا	67506	has mercy upon us,	0	1	1
67	28	10	فَمَن	329	then who	0	0	0
67	28	11	يُجِيرُ	47429	(can) protect	0	0	0
67	28	12	ٱلْكَٰفِرِينَ	4307	the disbelievers	0	1	0
67	28	13	مِنْ	2	from	0	0	0
67	28	14	عَذَابٍ	1554	a punishment	0	0	0
67	28	15	أَلِيمٍ	6150	painful."	0	1	1
67	29	1	قُلْ	572	Say,	0	0	0
67	29	2	هُوَ	29	"He	0	0	0
67	29	3	ٱلرَّحْمَٰنُ	128	(is) the Most Gracious;	0	1	0
67	29	4	ءَامَنَّا	4191	we believe	0	0	0
67	29	5	بِهِۦ	30	in Him,	0	1	0
67	29	6	وَعَلَيْهِ	1028	and upon Him	0	0	0
67	29	7	تَوَكَّلْنَا	46680	we put (our) trust.	3	1	1
67	29	8	فَسَتَعْلَمُونَ	91290	So you will know	0	0	0
67	29	9	مَنْ	2	who	0	0	0
67	29	10	هُوَ	29	(is) it	0	1	0
67	29	11	فِى	1	(that is) in	0	0	0
67	29	12	ضَلَٰلٍ	8460	error	0	0	0
67	29	13	مُّبِينٍ	4228	clear."	0	1	1
67	30	1	قُلْ	572	Say,	0	0	0
67	30	2	أَرَءَيْتُمْ	17177	"Have you seen,	0	0	0
67	30	3	إِنْ	3	if	0	0	0
67	30	4	أَصْبَحَ	1158	becomes	0	0	0
67	30	5	مَآؤُكُمْ	0	your water	0	0	0
67	30	6	غَوْرًا	67091	sunken,	0	0	0
67	30	7	فَمَن	329	then who	0	0	0
67	30	8	يَأْتِيكُم	29576	could bring you	0	0	0
67	30	9	بِمَآءٍ	5751	water	0	0	0
67	30	10	مَّعِينٍۭ	780	flowing?"	0	1	1
68	1	1	نٓ	1545	nūn.	5	1	0
68	1	2	وَٱلْقَلَمِ	23941	By the pen	0	1	0
68	1	3	وَمَا	76	and what	0	0	0
68	1	4	يَسْطُرُونَ	83370	they write,	0	1	1
68	2	1	مَآ	11	Not	0	0	0
68	2	2	أَنتَ	271	you (are),	0	1	0
68	2	3	بِنِعْمَةِ	16616	by (the) Grace	0	0	0
68	2	4	رَبِّكَ	1011	(of) your Lord,	0	1	0
68	2	5	بِمَجْنُونٍ	62072	a madman.	0	1	1
68	3	1	وَإِنَّ	44	And indeed,	0	0	0
68	3	2	لَكَ	192	for you	0	0	0
68	3	3	لَأَجْرًا	80161	surely (is) a reward	0	1	0
68	3	4	غَيْرَ	47	without	0	0	0
68	3	5	مَمْنُونٍ	56116	end.	0	1	1
68	4	1	وَإِنَّكَ	8184	And indeed, you	0	0	0
68	4	2	لَعَلَىٰ	19538	surely (are)	0	1	0
68	4	3	خُلُقٍ	593	(of) a moral character	0	0	0
68	4	4	عَظِيمٍ	1341	great.	0	1	1
68	5	1	فَسَتُبْصِرُ	174440	So you will see	0	1	0
68	5	2	وَيُبْصِرُونَ	105596	and they will see,	0	1	1
68	6	1	بِأَييِّكُمُ	251164	Which of you	0	1	0
68	6	2	ٱلْمَفْتُونُ	50754	(is) the afflicted one.	0	1	1
68	7	1	إِنَّ	3	Indeed,	0	0	0
68	7	2	رَبَّكَ	1011	your Lord,	0	0	0
68	7	3	هُوَ	29	He	0	0	0
68	7	4	أَعْلَمُ	234	(is) most knowing	0	0	0
68	7	5	بِمَن	1782	of (he) who	0	0	0
68	7	6	ضَلَّ	8101	has strayed	0	0	0
68	7	7	عَن	7	from	0	0	0
68	7	8	سَبِيلِهِۦ	6265	His way,	0	0	1
68	7	9	وَهُوَ	38	and He	0	0	0
68	7	10	أَعْلَمُ	234	(is) most knowing	0	0	0
68	7	11	بِٱلْمُهْتَدِينَ	65399	of the guided ones.	0	1	1
68	8	1	فَلَا	81	So (do) not	0	0	0
68	8	2	تُطِعِ	26621	obey	0	1	0
68	8	3	ٱلْمُكَذِّبِينَ	19680	the deniers.	0	1	1
68	9	1	وَدُّوا۟	45044	They wish	0	1	0
68	9	2	لَوْ	97	that	0	0	0
68	9	3	تُدْهِنُ	79092	you should compromise,	0	1	0
68	9	4	فَيُدْهِنُونَ	111536	so they would compromise.	0	1	1
68	10	1	وَلَا	19	And (do) not	0	0	0
68	10	2	تُطِعْ	26621	obey	0	0	0
68	10	3	كُلَّ	43	every	0	1	0
68	10	4	حَلَّافٍ	97601	habitual swearer	0	0	0
68	10	5	مَّهِينٍ	23333	worthless,	0	1	1
68	11	1	هَمَّازٍ	106809	Defamer	0	0	0
68	11	2	مَّشَّآءٍۭ	65577	going about	0	0	0
68	11	3	بِنَمِيمٍ	111606	with malicious gossip,	0	1	1
68	12	1	مَّنَّاعٍ	52149	A preventer,	0	0	0
68	12	2	لِّلْخَيْرِ	13625	of (the) good,	0	0	0
68	12	3	مُعْتَدٍ	33974	transgressor,	0	0	0
68	12	4	أَثِيمٍ	46101	sinful,	0	1	1
68	13	1	عُتُلٍّۭ	77958	Cruel,	0	0	0
68	13	2	بَعْدَ	45	after	0	0	0
68	13	3	ذَٰلِكَ	15	(all) that	0	0	0
68	13	4	زَنِيمٍ	54263	utterly useless.	0	1	1
68	14	1	أَن	3	Because	0	0	0
68	14	2	كَانَ	16	(he) is	0	0	0
68	14	3	ذَا	909	a possessor	0	1	0
68	14	4	مَالٍ	619	(of) wealth	0	0	0
68	14	5	وَبَنِينَ	37250	and children,	0	1	1
68	15	1	إِذَا	35	When	0	0	0
68	15	2	تُتْلَىٰ	24083	are recited	0	0	0
68	15	3	عَلَيْهِ	13	to him	0	0	0
68	15	4	ءَايَٰتُنَا	13881	Our Verses,	0	0	0
68	15	5	قَالَ	9	he says,	0	1	0
68	15	6	أَسَٰطِيرُ	21803	"Stories	0	0	0
68	15	7	ٱلْأَوَّلِينَ	4386	(of) the former (people)."	0	1	1
68	16	1	سَنَسِمُهُۥ	145642	We will brand him	0	1	0
68	16	2	عَلَى	5	on	0	0	0
68	16	3	ٱلْخُرْطُومِ	5155	the snout.	0	1	1
68	17	1	إِنَّا	94	Indeed, We	0	0	0
68	17	2	بَلَوْنَٰهُمْ	143695	have tried them	0	1	0
68	17	3	كَمَا	41	as	0	0	0
68	17	4	بَلَوْنَآ	116998	We tried	0	1	0
68	17	5	أَصْحَٰبَ	381	(the) companions	0	0	0
68	17	6	ٱلْجَنَّةِ	327	(of) the garden,	0	1	0
68	17	7	إِذْ	179	when	0	0	0
68	17	8	أَقْسَمُوا۟	48628	they swore	0	1	0
68	17	9	لَيَصْرِمُنَّهَا	140701	to pluck its fruit	0	1	0
68	17	10	مُصْبِحِينَ	58799	(in the) morning,	0	1	1
68	18	1	وَلَا	19	And not	0	0	0
68	18	2	يَسْتَثْنُونَ	91153	making exception.	0	1	1
68	19	1	فَطَافَ	28229	So there came	0	0	0
68	19	2	عَلَيْهَا	118	upon it	0	0	0
68	19	3	طَآئِفٌ	717270	a visitation	0	1	0
68	19	4	مِّن	2	from	0	0	0
68	19	5	رَّبِّكَ	1011	your Lord,	0	1	0
68	19	6	وَهُمْ	331	while they	0	0	0
68	19	7	نَآئِمُونَ	956878	were asleep.	0	1	1
68	20	1	فَأَصْبَحَتْ	13982	So it became	0	1	0
68	20	2	كَٱلصَّرِيمِ	133677	as if reaped.	0	1	1
68	21	1	فَتَنَادَوْا۟	162948	And they called one another	0	0	0
68	21	2	مُصْبِحِينَ	58799	(at) morning,	0	1	1
68	22	1	أَنِ	3	That	0	0	0
68	22	2	ٱغْدُوا۟	103581	"Go early	0	1	0
68	22	3	عَلَىٰ	5	to	0	0	0
68	22	4	حَرْثِكُمْ	49466	your crop	0	1	0
68	22	5	إِن	3	if	0	0	0
68	22	6	كُنتُمْ	1649	you would	0	1	0
68	22	7	صَٰرِمِينَ	174419	pluck (the) fruit."	0	1	1
68	23	1	فَٱنطَلَقُوا۟	38107	So they went,	0	1	0
68	23	2	وَهُمْ	331	while they	0	0	0
68	23	3	يَتَخَٰفَتُونَ	115060	lowered (their) voices,	0	1	1
68	24	1	أَن	3	That	0	0	0
68	24	2	لَّا	10	"Not	0	0	0
68	24	3	يَدْخُلَنَّهَا	148096	will enter it	0	0	0
68	24	4	ٱلْيَوْمَ	189	today	0	1	0
68	24	5	عَلَيْكُم	289	upon you	0	0	0
68	24	6	مِّسْكِينٌ	6877	any poor person."	0	1	1
68	25	1	وَغَدَوْا۟	102324	And they went early	0	1	0
68	25	2	عَلَىٰ	5	with	0	0	0
68	25	3	حَرْدٍ	75712	determination	0	0	0
68	25	4	قَٰدِرِينَ	17448	able.	0	1	1
68	26	1	فَلَمَّا	232	But when	0	0	0
68	26	2	رَأَوْهَا	41455	they saw it,	0	1	0
68	26	3	قَالُوٓا۟	266	they said,	0	1	0
68	26	4	إِنَّا	94	"Indeed, we	0	0	0
68	26	5	لَضَآلُّونَ	116931	(are) surely lost.	0	1	1
68	27	1	بَلْ	105	Nay!	0	0	0
68	27	2	نَحْنُ	660	We	0	0	0
68	27	3	مَحْرُومُونَ	65406	(are) deprived."	0	1	1
68	28	1	قَالَ	9	Said	0	0	0
68	28	2	أَوْسَطُهُمْ	90062	(the) most moderate of them,	0	1	0
68	28	3	أَلَمْ	1424	"Did not	0	0	0
68	28	4	أَقُل	635	I tell	0	0	0
68	28	5	لَّكُمْ	366	you,	0	1	0
68	28	6	لَوْلَا	1948	'Why not	0	0	0
68	28	7	تُسَبِّحُونَ	96917	you glorify (Allah)?'"	0	1	1
68	29	1	قَالُوا۟	266	They said,	0	1	0
68	29	2	سُبْحَٰنَ	2172	"Glory be	0	0	0
68	29	3	رَبِّنَآ	1228	(to) our Lord!	0	1	0
68	29	4	إِنَّا	94	Indeed, we	0	0	0
68	29	5	كُنَّا	946	[we] were	0	1	0
68	29	6	ظَٰلِمِينَ	35807	wrongdoers."	0	1	1
68	30	1	فَأَقْبَلَ	7896	Then approached,	0	0	0
68	30	2	بَعْضُهُمْ	395	some of them	0	1	0
68	30	3	عَلَىٰ	5	to	0	0	0
68	30	4	بَعْضٍ	75	others	0	0	0
68	30	5	يَتَلَٰوَمُونَ	165155	blaming each other.	0	1	1
68	31	1	قَالُوا۟	266	They said,	0	0	0
68	31	2	يَٰوَيْلَنَآ	61517	"O woe to us!	0	0	0
68	31	3	إِنَّا	94	Indeed, we	0	0	0
68	31	4	كُنَّا	946	[we] were	0	0	0
68	31	5	طَٰغِينَ	142233	transgressors.	0	1	1
68	32	1	عَسَىٰ	4992	Perhaps,	0	0	0
68	32	2	رَبُّنَآ	1228	our Lord,	0	0	0
68	32	3	أَن	3	[that]	0	0	0
68	32	4	يُبْدِلَنَا	152526	will substitute for us	0	0	0
68	32	5	خَيْرًا	273	a better	0	0	0
68	32	6	مِّنْهَآ	98	than it.	0	1	1
68	32	7	إِنَّآ	94	Indeed, we	0	0	0
68	32	8	إِلَىٰ	8	to	0	0	0
68	32	9	رَبِّنَا	1228	our Lord	0	0	0
68	32	10	رَٰغِبُونَ	88150	turn devoutly."	0	1	1
68	33	1	كَذَٰلِكَ	238	Such	0	0	0
68	33	2	ٱلْعَذَابُ	1696	(is) the punishment.	3	1	1
68	33	3	وَلَعَذَابُ	70846	And surely the punishment	0	0	0
68	33	4	ٱلْءَاخِرَةِ	790	(of) the Hereafter	0	1	0
68	33	5	أَكْبَرُ	466	(is) greater,	5	1	1
68	33	6	لَوْ	97	if	0	0	0
68	33	7	كَانُوا۟	302	they	0	1	0
68	33	8	يَعْلَمُونَ	2790	know.	0	1	1
68	34	1	إِنَّ	3	Indeed,	0	0	0
68	34	2	لِلْمُتَّقِينَ	11787	for the righteous	0	1	0
68	34	3	عِندَ	70	with	0	0	0
68	34	4	رَبِّهِمْ	2514	their Lord	0	1	0
68	34	5	جَنَّٰتِ	6162	(are) Gardens	0	0	0
68	34	6	ٱلنَّعِيمِ	7381	(of) Delight.	0	1	1
68	35	1	أَفَنَجْعَلُ	110562	Then will We treat	0	1	0
68	35	2	ٱلْمُسْلِمِينَ	245	the Muslims	0	1	0
68	35	3	كَٱلْمُجْرِمِينَ	107390	like the criminals?	0	1	1
68	36	1	مَا	11	What	0	0	0
68	36	2	لَكُمْ	366	(is) for you?	0	1	0
68	36	3	كَيْفَ	328	How	0	0	0
68	36	4	تَحْكُمُونَ	57565	(do) you judge?	0	1	1
68	37	1	أَمْ	140	Or	0	0	0
68	37	2	لَكُمْ	366	(is) for you	0	0	0
68	37	3	كِتَٰبٌ	122	a book	0	1	0
68	37	4	فِيهِ	40	wherein	0	0	0
68	37	5	تَدْرُسُونَ	77951	you learn,	0	1	1
68	38	1	إِنَّ	3	Indeed	0	1	0
68	38	2	لَكُمْ	366	for you	0	0	0
68	38	3	فِيهِ	40	in it	0	1	0
68	38	4	لَمَا	102	what	0	0	0
68	38	5	تَخَيَّرُونَ	174975	you choose?	0	1	1
68	39	1	أَمْ	140	Or	0	0	0
68	39	2	لَكُمْ	366	for you	0	0	0
68	39	3	أَيْمَٰنٌ	4500	oaths	0	1	0
68	39	4	عَلَيْنَا	607	from us,	0	0	0
68	39	5	بَٰلِغَةٌ	6754	reaching	0	1	0
68	39	6	إِلَىٰ	8	to	0	0	0
68	39	7	يَوْمِ	93	(the) Day	0	0	0
68	39	8	ٱلْقِيَٰمَةِ	562	(of) the Resurrection,	2	1	1
68	39	9	إِنَّ	3	indeed,	0	0	0
68	39	10	لَكُمْ	366	for you	0	0	0
68	39	11	لَمَا	102	(is) what	0	0	0
68	39	12	تَحْكُمُونَ	57565	you judge?	0	1	1
68	40	1	سَلْهُمْ	102038	Ask them,	0	1	0
68	40	2	أَيُّهُم	15289	which of them	0	0	0
68	40	3	بِذَٰلِكَ	227	for that	0	1	0
68	40	4	زَعِيمٌ	7521	(is) responsible.	0	1	1
68	41	1	أَمْ	140	Or	0	0	0
68	41	2	لَهُمْ	124	(are) for them	0	0	0
68	41	3	شُرَكَآءُ	6891	partners?	0	1	1
68	41	4	فَلْيَأْتُوا۟	91004	Then let them bring	0	1	0
68	41	5	بِشُرَكَآئِهِمْ	0	their partners,	0	1	0
68	41	6	إِن	3	if	0	0	0
68	41	7	كَانُوا۟	302	they are	0	1	0
68	41	8	صَٰدِقِينَ	12276	truthful.	0	1	1
68	42	1	يَوْمَ	93	(The) Day	0	1	0
68	42	2	يُكْشَفُ	6872	will be uncovered	0	0	0
68	42	3	عَن	7	from	0	0	0
68	42	4	سَاقٍ	5937	the shin	0	1	1
68	42	5	وَيُدْعَوْنَ	20840	and they will be called	0	1	0
68	42	6	إِلَى	8	to	0	0	0
68	42	7	ٱلسُّجُودِ	3232	prostrate,	0	1	1
68	42	8	فَلَا	81	but not	0	0	0
68	42	9	يَسْتَطِيعُونَ	8820	they will be able,	0	1	1
68	43	1	خَٰشِعَةً	41173	Humbled,	0	0	0
68	43	2	أَبْصَٰرُهُمْ	14355	their eyes,	0	1	0
68	43	3	تَرْهَقُهُمْ	118354	will cover them	0	0	0
68	43	4	ذِلَّةٌ	29800	humiliation.	3	1	1
68	43	5	وَقَدْ	46	And indeed,	0	0	0
68	43	6	كَانُوا۟	302	they were	0	1	0
68	43	7	يُدْعَوْنَ	4144	called	0	0	0
68	43	8	إِلَى	8	to	0	0	0
68	43	9	ٱلسُّجُودِ	3232	prostrate	0	1	0
68	43	10	وَهُمْ	331	while they	0	0	0
68	43	11	سَٰلِمُونَ	89029	(were) sound.	0	1	1
68	44	1	فَذَرْنِى	137407	So leave Me	0	1	0
68	44	2	وَمَن	61	and whoever	0	1	0
68	44	3	يُكَذِّبُ	7481	denies	0	0	0
68	44	4	بِهَٰذَا	310	this	0	0	0
68	44	5	ٱلْحَدِيثِ	89	Statement,	3	1	1
68	44	6	سَنَسْتَدْرِجُهُم	93640	We will progressively lead them	0	1	0
68	44	7	مِّنْ	2	from	0	0	0
68	44	8	حَيْثُ	117	where	0	1	0
68	44	9	لَا	10	not	0	0	0
68	44	10	يَعْلَمُونَ	2790	they know.	0	1	1
68	45	1	وَأُمْلِى	70156	And I will give respite	0	0	0
68	45	2	لَهُمْ	124	to them.	5	0	1
68	45	3	إِنَّ	3	Indeed,	0	0	0
68	45	4	كَيْدِى	82184	My plan	0	0	0
68	45	5	مَتِينٌ	21822	(is) firm.	0	1	1
68	46	1	أَمْ	140	Or	0	0	0
68	46	2	تَسْـَٔلُهُمْ	67951	you ask them	0	0	0
68	46	3	أَجْرًا	6659	a payment,	0	0	1
68	46	4	فَهُم	738	so they	0	0	0
68	46	5	مِّن	2	from	0	0	0
68	46	6	مَّغْرَمٍ	47534	(the) debt	0	0	0
68	46	7	مُّثْقَلُونَ	136120	(are) burdened?	0	1	1
68	47	1	أَمْ	140	Or	0	0	0
68	47	2	عِندَهُمُ	1098	(is) with them	0	0	0
68	47	3	ٱلْغَيْبُ	3457	the unseen,	0	0	0
68	47	4	فَهُمْ	738	so they	0	0	0
68	47	5	يَكْتُبُونَ	11942	write it?	0	1	1
68	48	1	فَٱصْبِرْ	21266	So be patient	0	1	0
68	48	2	لِحُكْمِ	11151	for (the) decision	0	0	0
68	48	3	رَبِّكَ	1011	(of) your Lord,	0	1	1
68	48	4	وَلَا	19	and (do) not	0	0	0
68	48	5	تَكُن	871	be	0	1	0
68	48	6	كَصَاحِبِ	43050	like (the) companion	0	0	0
68	48	7	ٱلْحُوتِ	12899	(of) the fish,	0	1	1
68	48	8	إِذْ	179	when	0	0	0
68	48	9	نَادَىٰ	8645	he called out,	0	1	0
68	48	10	وَهُوَ	38	while he	0	0	0
68	48	11	مَكْظُومٌ	134323	(was) distressed.	0	1	1
68	49	1	لَّوْلَآ	1948	If not	0	1	0
68	49	2	أَن	3	that	0	0	0
68	49	3	تَدَٰرَكَهُۥ	45486	overtook him	0	0	0
68	49	4	نِعْمَةٌ	2835	a Favor	0	0	0
68	49	5	مِّن	2	from	0	0	0
68	49	6	رَّبِّهِۦ	1034	his Lord,	0	1	1
68	49	7	لَنُبِذَ	101591	surely he would have been thrown	0	0	0
68	49	8	بِٱلْعَرَآءِ	71481	onto (the) naked shore	0	1	0
68	49	9	وَهُوَ	38	while he	0	0	0
68	49	10	مَذْمُومٌ	18217	(was) blamed.	0	1	1
68	50	1	فَٱجْتَبَٰهُ	182129	But chose him,	0	0	0
68	50	2	رَبُّهُۥ	1034	his Lord,	0	1	0
68	50	3	فَجَعَلَهُۥ	13523	and made him	0	0	0
68	50	4	مِنَ	2	of	0	0	0
68	50	5	ٱلصَّٰلِحِينَ	3414	the righteous.	0	1	1
68	51	1	وَإِن	44	And indeed,	0	0	0
68	51	2	يَكَادُ	4232	would almost	0	0	0
68	51	3	ٱلَّذِينَ	101	those who	0	1	0
68	51	4	كَفَرُوا۟	2314	disbelieve,	0	1	0
68	51	5	لَيُزْلِقُونَكَ	123662	surely make you slip	0	1	0
68	51	6	بِأَبْصَٰرِهِمْ	55019	with their look	0	1	0
68	51	7	لَمَّا	102	when	0	0	0
68	51	8	سَمِعُوا۟	9163	they hear	0	0	0
68	51	9	ٱلذِّكْرَ	1337	the Message,	0	1	1
68	51	10	وَيَقُولُونَ	4091	and they say,	0	1	0
68	51	11	إِنَّهُۥ	28	"Indeed, he	0	0	0
68	51	12	لَمَجْنُونٌ	58717	(is) surely mad."	0	1	1
68	52	1	وَمَا	76	And not	0	0	0
68	52	2	هُوَ	29	it (is)	0	1	0
68	52	3	إِلَّا	27	but	0	0	0
68	52	4	ذِكْرٌ	126	a Reminder	0	1	0
68	52	5	لِّلْعَٰلَمِينَ	12074	to the worlds.	0	1	1
69	1	1	ٱلْحَآقَّةُ	17047	The Inevitable Reality!	0	1	0
69	2	1	مَا	11	What	0	0	0
69	2	2	ٱلْحَآقَّةُ	17047	(is) the Inevitable Reality?	0	1	1
69	3	1	وَمَآ	76	And what	0	0	0
69	3	2	أَدْرَىٰكَ	4821	will make you know	0	1	0
69	3	3	مَا	11	what	0	0	0
69	3	4	ٱلْحَآقَّةُ	17047	(is) the Inevitable Reality?	0	1	1
69	4	1	كَذَّبَتْ	9191	Denied	0	0	0
69	4	2	ثَمُودُ	14664	Thamud	0	1	0
69	4	3	وَعَادٌۢ	5513	and Aad	0	0	0
69	4	4	بِٱلْقَارِعَةِ	168419	the Striking Calamity.	0	1	1
69	5	1	فَأَمَّا	821	So as for	0	0	0
69	5	2	ثَمُودُ	14664	Thamud,	0	1	0
69	5	3	فَأُهْلِكُوا۟	76012	they were destroyed	0	0	0
69	5	4	بِٱلطَّاغِيَةِ	133780	by the overpowering (blast).	0	1	1
69	6	1	وَأَمَّا	139	And as for	0	0	0
69	6	2	عَادٌ	1292	Aad,	0	0	0
69	6	3	فَأُهْلِكُوا۟	76012	they were destroyed	0	0	0
69	6	4	بِرِيحٍ	37556	by a wind	0	0	0
69	6	5	صَرْصَرٍ	69398	screaming	0	0	0
69	6	6	عَاتِيَةٍ	61667	violent,	0	1	1
69	7	1	سَخَّرَهَا	63107	Which He imposed	0	0	0
69	7	2	عَلَيْهِمْ	193	upon them	0	1	0
69	7	3	سَبْعَ	1179	(for) seven	0	0	0
69	7	4	لَيَالٍ	9826	nights	0	1	0
69	7	5	وَثَمَٰنِيَةَ	18452	and eight	0	0	0
69	7	6	أَيَّامٍ	419	days	0	0	0
69	7	7	حُسُومًا	94934	(in) succession,	0	1	1
69	7	8	فَتَرَى	18891	so you would see	0	0	0
69	7	9	ٱلْقَوْمَ	846	the people	0	0	0
69	7	10	فِيهَا	63	therein	0	1	0
69	7	11	صَرْعَىٰ	53719	fallen	0	1	1
69	7	12	كَأَنَّهُمْ	8436	as if they were	0	0	0
69	7	13	أَعْجَازُ	12116	trunks	0	1	0
69	7	14	نَخْلٍ	13343	(of) date-palms	0	0	0
69	7	15	خَاوِيَةٍ	30595	hollow.	0	1	1
69	8	1	فَهَلْ	665	Then do	0	0	0
69	8	2	تَرَىٰ	634	you see	0	1	0
69	8	3	لَهُم	124	of them	0	0	0
69	8	4	مِّنۢ	2	any	0	0	0
69	8	5	بَاقِيَةٍ	9345	remains?	0	1	1
69	9	1	وَجَآءَ	1738	And came	0	0	0
69	9	2	فِرْعَوْنُ	2391	Firaun,	0	1	0
69	9	3	وَمَن	61	and (those)	0	0	0
69	9	4	قَبْلَهُۥ	884	before him,	0	1	0
69	9	5	وَٱلْمُؤْتَفِكَٰتُ	0	and the overturned cities	0	0	0
69	9	6	بِٱلْخَاطِئَةِ	0	with sin.	0	1	1
69	10	1	فَعَصَوْا۟	123649	And they disobeyed	0	1	0
69	10	2	رَسُولَ	53	(the) Messenger	0	0	0
69	10	3	رَبِّهِمْ	2514	(of) their Lord,	0	1	1
69	10	4	فَأَخَذَهُمْ	40341	so He seized them	0	1	0
69	10	5	أَخْذَةً	18840	(with) a seizure	0	0	0
69	10	6	رَّابِيَةً	72896	exceeding.	0	1	1
69	11	1	إِنَّا	94	Indeed, We	0	1	0
69	11	2	لَمَّا	102	when	0	1	0
69	11	3	طَغَا	24780	overflowed	0	0	0
69	11	4	ٱلْمَآءُ	389	the water,	0	1	0
69	11	5	حَمَلْنَٰكُمْ	131836	We carried you	0	1	0
69	11	6	فِى	1	in	0	0	0
69	11	7	ٱلْجَارِيَةِ	2593	the sailing (ship).	0	1	1
69	12	1	لِنَجْعَلَهَا	169059	That We might make it	0	1	0
69	12	2	لَكُمْ	366	for you	0	0	0
69	12	3	تَذْكِرَةً	7052	a reminder	0	1	0
69	12	4	وَتَعِيَهَآ	133425	and would be conscious of it	0	0	0
69	12	5	أُذُنٌ	700	an ear	0	1	0
69	12	6	وَٰعِيَةٌ	33773	conscious.	0	1	1
69	13	1	فَإِذَا	164	Then when	0	1	0
69	13	2	نُفِخَ	16295	is blown	0	0	0
69	13	3	فِى	1	in	0	0	0
69	13	4	ٱلصُّورِ	2483	the trumpet -	0	1	0
69	13	5	نَفْخَةٌ	34707	a blast	0	0	0
69	13	6	وَٰحِدَةٌ	300	single,	0	1	1
69	14	1	وَحُمِلَتِ	24211	And are lifted	0	0	0
69	14	2	ٱلْأَرْضُ	178	the earth	0	0	0
69	14	3	وَٱلْجِبَالُ	16156	and the mountains	0	1	0
69	14	4	فَدُكَّتَا	141370	and crushed	0	1	0
69	14	5	دَكَّةً	50737	(with) a crushing	0	0	0
69	14	6	وَٰحِدَةً	300	single.	0	1	1
69	15	1	فَيَوْمَئِذٍ	0	Then (on) that Day	0	1	0
69	15	2	وَقَعَتِ	1547	will occur	0	0	0
69	15	3	ٱلْوَاقِعَةُ	2908	the Occurrence,	0	1	1
69	16	1	وَٱنشَقَّتِ	104906	And will split	0	0	0
